stdAR,stdFA,MV1,MV2,stdMV1,stdMV2,stdC1,stdC2,stdO,ER,stdHB,Results
0,0,0,0,0,0,0,0,0,0,0.059726185,NO
0,0,0,0,0,0,0,0,0,0,0.058371312,NO
0,0,0,0,0,0,0,0,0,0,0.056933785,NO
0,0,0,0,0,0,0,0,0,0,0.05708008,NO
0,0,0,0,0,0,0,0,0,0,0.055348457,NO
0,0,0,0,0,0,0,0,0,0,0.055386034,NO
0,0,0,0,0,0,0,0,0,0,0.04816967,NO
0,0,0,0,0,0,0,0,0,0,0.045095517,NO
0,0,0,0,0,0,0,0,0,0,0.045071797,NO
0,0,0,0,0,0,0,0,0,0,0.042574371,NO
0,0,0,0,0,0,0,0,0,0,0.043782625,NO
0,0,0,0,0,0,0,0,0,0,0.043414629,NO
0,0,0,0,0,0,0,0,0,0,0.041891756,NO
0,0,0,0,0,0,0,0,0,0,0.039263905,NO
0,0,0,0,0,0,0,0,0,0,0.036334623,NO
0,0,0,0,0,0,0,0,0,0,0.037239161,NO
0,0,0,0,0,0,0,0,0,0,0.037991092,NO
0,0,0,0,0,0,0,0,0,0,0.034822284,NO
0,0,0,0,0,0,0,0,0,0,0.035469281,NO
0,0,0,0,0,0,0,0,0,0,0.036080666,NO
0,0,0,0,0,0,0,0,0,0,0.03665822,NO
0,0,0,0,0,0,0,0,0,0,0.037221651,NO
0,0,0,0,0,0,0,0,0,0,0.035029328,NO
0,0,0,0,0,0,0,0,0,0,0.032271635,NO
0,0,0,0,0,0,0,0,0,0,0.032620025,NO
0,0,0,0,0,0,0,0,0,0,0.032918324,NO
0,0,0,0,0,0,0,0,0,0,0.031549417,NO
0,0,0,0,0,0,0,0,0,0,0.032618611,NO
0,0,0,0,0,0,0,0,0,0,0.032867551,NO
0,0,0,0,0,0,0,0,0,0,0.033092755,NO
0,0,0,0,0,0,0,0,0,0,0.033294706,NO
0,0,0,0,0,0,0,0,0,0,0.033473824,NO
0,0,0,0,0,0,0,0,0,0,0.0335944,NO
0,0,0,0,0,0,0,0,0,0,0.075076024,NO
0,0,0,0,0,0,0,0,0,0,0.118900784,NO
0,0,0,0,0,0,0,0,0,0,0.20834383,NO
0,0,0,0,0,0,0,0,0,0,0.360260445,NO
0,0,0,0,0,0,0,0,0,0,0.454689116,NO
0,0,0,0,0,0,0,0,0,0,0.585429113,NO
0,0,0,0,0,0,0,0,0,0,0.780860098,NO
0,0,0,0,0,0,0,0,0,0,0.959544635,NO
0,0,0,0,0,0,0,0,0,0,1.09598394,NO
0,0,0,0,0,0,0,0,0,0,1.200105451,NO
0,0,0,0,0,0,0,0,0,0,1.290664546,NO
0,0,0,0,0,0,0,0,0,0,1.374597402,NO
0,0,0,0,0,0,0,0,0,0,1.461773874,NO
0,0,0,0,0,0,0,0,0,0,1.534921023,NO
0,0,0,0,0,0,0,0,0,0,1.59174772,NO
0,0,0,0,0,0,0,0,0,0,1.635635724,NO
0,0,0,0,0,0,0,0,0,0,1.659641434,NO
0,0,0,0,0,0,0,0,0,0,1.67839628,NO
0,0,0,0,0,0,0,0,0,0,1.681065186,NO
0,0,0,0,0,0,0,0,0,0,1.671742208,NO
0,0,0,0,0,0,0,0,0,0,1.66165617,NO
0,0,0,0,0,0,0,0,0,0,1.648515736,NO
0,0,0,0,0,0,0,0,0,0,1.621559456,NO
0,0,0,0,0,0,0,0,0,0,1.583283871,NO
0,0,0,0,0,0,0,0,0,0,1.532670066,NO
0,0,0,0,0,0,0,0,0,0,1.464995158,NO
0,0,0,0,0,0,0,0,0,0,1.390089219,NO
0,0,0,0,0,0,0,0,0,0,1.299753835,NO
0,0,0,0,0,0,0,0,0,0,1.192570018,NO
0,0,0,0,0,0,0,0,0,0,1.058925893,NO
0,0,0,0,0,0,0,0,0,0,0.931653982,NO
0,0,0,0,0,0,0,0,0,0,0.783508587,NO
0,0,0,0,0,0,0,0,0,0,0.644691761,NO
0,0,0,0,0,0,0,0,0,0,0.552681473,NO
0,0,0,0,0,0,0,0,0,0,0.425262204,NO
0,0,0,0,0,0,0,0,0,0,0.331826016,NO
0,0,0,0,0,0,0,0,0,0,0.322118311,NO
0,0,0,0,0,0,0,0,0,0,0.326640106,NO
0,0,0,0,0,0,0,0,0,0,0.32325586,NO
0,0,0,0,0,0,0,0,0,0,0.311413399,NO
0,0,0,0,0,0,0,0,0,0,0.301536638,NO
0,0,0,0,0,0,0,0,0,0,0.29441567,NO
0,0,0,0,0,0,0,0,0,0,0.293914412,NO
0,0,0,0,0,0,0,0,0,0,0.293399292,NO
0,0,0,0,0,0,0,0,0,0,0.292382039,NO
0,0,0,0,0,0,0,0,0,0,0.291874651,NO
0,0,0,0,0,0,0,0,0,0,0.283212715,NO
0,0,0,0,0,0,0,0,0,0,0.282008887,NO
0,0,0,0,0,0,0,0,0,0,0.281848468,NO
0,0,0,0,0,0,0,0,0,0,0.291611839,NO
0,0,0,0,0,0,0,0,0,0,0.318162731,NO
0,0,0,0,0,0,0,0,0,0,0.367349952,NO
0,0,0,0,0,0,0,0,0,0,0.41230327,NO
0,0,0,0,0,0,0,0,0,0,0.468943255,NO
0,0,0,0,0,0,0,0,0,0,0.684019441,NO
0,0,0,0,0,0,0,0,0,0,0.891084601,NO
0,0,0,0,0,0,0,0,0,0,1.105698083,NO
0,0,0,0,0,0,0,0,0,0,1.328942614,NO
0,0,0,0,0,0,0,0,0,0,1.54865678,NO
0,0,0,0,0,0,0,0,0,0,1.845717329,NO
0,0,0,0,0,0,0,0,0,0,2.112659782,NO
0,0,0,0,0,0,0,0,0,0,2.343424262,NO
0,0,0,0,0,0,0,0,0,0,2.553945317,NO
0,0,0,0,0,0,0,0,0,0,2.720496954,NO
0,0,0,0,0,0,0,0,0,0,2.862886615,NO
0,0,0,0,0,0,0,0,0,0,2.982811441,NO
0,0,0,0,0,0,0,0,0,0,3.08025996,NO
0,0,0,0,0,0,0,0,0,0,3.150098377,NO
0,0,0,0,0,0,0,0,0,0,3.188693953,NO
0,0,0,0,0,0,0,0,0,0,3.226432859,NO
0,0,0,0,0,0,0,0,0,0,3.259287208,NO
0,0,0,0,0,0,0,0,0,0,3.304477832,NO
0,0,0,0,0,0,0,0,0,0,3.33557006,NO
0,0,0,0,0,0,0,0,0,0,3.341770218,NO
0,0,0,0,0,0,0,0,0,0,3.337128692,NO
0,0,0,0,0,0,0,0,0,0,3.30078576,NO
0,0,0,0,0,0,0,0,0,0,3.27548904,NO
0,0,0,0,0,0,0,0,0,0,3.237967045,NO
0,0,0,0,0,0,0,0,0,0,3.166777039,NO
0,0,0,0,0,0,0,0,0,0,3.069084715,NO
0,0,0,0,0,0,0,0,0,0,2.935370947,NO
0,0,0,0,0,0,0,0,0,0,2.776234935,NO
0,0,0,0,0,0,0,0,0,0,2.595726374,NO
0,0,0,0,0,0,0,0,0,0,2.407861335,NO
0,0,0,0,0,0,0,0,0,0,2.290696095,NO
0,0,0,0,0,0,0,0,0,0,2.155301347,NO
0,0,0,0,0,0,0,0,0,0,2.02113424,NO
0,0,0,0,0,0,0,0,0,0,1.887797835,NO
0,0,0,0,0,0,0,0,0,0,1.75779081,NO
0,0,0,0,0,0,0,0,0,0,1.693675667,NO
0,0,0,0,0,0,0,0,0,0,1.644467316,NO
0,0,0,0,0,0,0,0,0,0,1.598368758,NO
0,0,0,0,0,0,0,0,0,0,1.56177692,NO
0,0,0,0,0,0,0,0,0,0,1.509600365,NO
0,0,0,0,0,0,0,0,0,0,1.452874214,NO
0,0,0,0,0,0,0,0,0,0,1.389152516,NO
0,0,0,0,0,0,0,0,0,0,1.314508527,NO
0,0,0,0,0,0,0,0,0,0,1.218884257,NO
0,0,0,0,0,0,0,0,0,0,1.084041753,NO
0,0,0,0,0,0,0,0,0,0,0.961969814,NO
0,0,0,0,0,0,0,0,0,0,0.849963452,NO
0,0,0,0,0,0,0,0,0,0,0.776977264,NO
0,0,0,0,0,0,0,0,0,0,0.694322279,NO
0,0,0,0,0,0,0,0,0,0,0.598895574,NO
0,0,0,0,0,0,0,0,0,0,0.551275054,NO
0,0,0,0,0,0,0,0,0,0,0.559871554,NO
0,0,0,0,0,0,0,0,0,0,0.657327571,NO
0,0,0,0,0,0,0,0,0,0,0.785125266,NO
0,0,0,0,0,0,0,0,0,0,0.9118967,NO
0,0,0,0,0,0,0,0,0,0,1.043327828,NO
0,0,0,0,0,0,0,0,0,0,1.184127917,NO
0,0,0,0,0,0,0,0,0,0,1.339193987,NO
0,0,0,0,0,0,0,0,0,0,1.49578694,NO
0,0,0,0,0,0,0,0,0,0,1.644315534,NO
0,0,0,0,0,0,0,0,0,0,1.767241965,NO
0,0,0,0,0,0,0,0,0,0,1.879448571,NO
0,0,0,0,0,0,0,0,0,0,2.003816433,NO
0,0,0,0,0,0,0,0,0,0,2.115412705,NO
0,0,0,0,0,0,0,0,0,0,2.224390803,NO
0,0,0,0,0,0,0,0,0,0,2.320375192,NO
0,0,0,0,0,0,0,0,0,0,2.40589341,NO
0,0,0,0,0,0,0,0,0,0,2.478230046,NO
0,0,0,0,0,0,0,0,0,0,2.542270539,NO
0,0,0,0,0,0,0,0,0,0,2.59514764,NO
0,0,0,0,0,0,0,0,0,0,2.64735853,NO
0,0,0,0,0,0,0,0,0,0,2.697177742,NO
0,0,0,0,0,0,0,0,0,0,2.722259324,NO
0,0,0,0,0,0,0,0,0,0,2.718084742,NO
0,0,0,0,0,0,0,0,0,0,2.685964953,NO
0,0,0,0,0,0,0,0,0,0,2.617003249,NO
0,0,0,0,0,0,0,0,0,0,2.510598028,NO
0,0,0,0,0,0,0,0,0,0,2.386191809,NO
0,0,0,0,0,0,0,0,0,0,2.251516023,NO
0,0,0,0,0,0,0,0,0,0,2.140121759,NO
0,0,0,0,0,0,0,0,0,0,2.044832107,NO
0,0,0,0,0,0,0,0,0,0,1.966504704,NO
0,0,0,0,0,0,0,0,0,0,1.88726998,NO
0,0,0,0,0,0,0,0,0,0,1.807414104,NO
0,0,0,0,0,0,0,0,0,0,1.720325666,NO
0,0,0,0,0,0,0,0,0,0,1.63225679,NO
0,0,0,0,0,0,0,0,0,0,1.542659426,NO
0,0,0,0,0,0,0,0,0,0,1.462157386,NO
0,0,0,0,0,0,0,0,0,0,1.387019542,NO
0,0,0,0,0,0,0,0,0,0,1.324743419,NO
0,0,0,0,0,0,0,0,0,0,1.249305642,NO
0,0,0,0,0,0,0,0,0,0,1.165858982,NO
0,0,0,0,0,0,0,0,0,0,1.10315457,NO
0,0,0,0,0,0,0,0,0,0,1.031116429,NO
0,0,0,0,0,0,0,0,0,0,0.986353131,NO
0,0,0,0,0,0,0,0,0,0,0.934224134,NO
0,0,0,0,0,0,0,0,0,0,0.891806807,NO
0,0,0,0,0,0,0,0,0,0,0.843918114,NO
0,0,0,0,0,0,0,0,0,0,0.802779252,NO
0,0,0,0,0,0,0,0,0,0,0.767253798,NO
0,0,0,0,0,0,0,0,0,0,0.751758478,NO
0,0,0,0,0,0,0,0,0,0,0.756260615,NO
0,0,0,0,0,0,0,0,0,0,0.745699588,NO
0,0,0,0,0,0,0,0,0,0,0.719735819,NO
0,0,0,0,0,0,0,0,0,0,0.698611108,NO
0,0,0,0,0,0,0,0,0,0,0.683749534,NO
0,0,0,0,0,0,0,0,0,0,0.675692284,NO
0,0,0,0,0,0,0,0,0,0,0.687862948,NO
0,0,0,0,0,0,0,0,0,0,0.698009485,NO
0,0,0,0,0,0,0,0,0,0,0.710970724,NO
0,0,0,0,0,0,0,0,0,0,0.725410677,NO
0,0,0,0,0,0,0,0,0,0,0.748691393,NO
0,0,0,0,0,0,0,0,0,0,0.778747347,NO
0,0,0,0,0,0,0,0,0,0,0.793460447,NO
0,0,0,0,0,0,0,0,0,0,0.799211393,NO
0,0,0,0,0,0,0,0,0,0,0.799787363,NO
0,0,0,0,0,0,0,0,0,0,0.788830555,NO
0,0,0,0,0,0,0,0,0,0,0.768951105,NO
0,0,0,0,0,0,0,0,0,0,0.738902317,NO
0,0,0,0,0,0,0,0,0,0,0.703713023,NO
0,0,0,0,0,0,0,0,0,0,0.666039139,NO
0,0,0,0,0,0,0,0,0,0,0.627933321,NO
0,0,0,0,0,0,0,0,0,0,0.585595164,NO
0,0,0,0,0,0,0,0,0,0,0.535051975,NO
0,0,0,0,0,0,0,0,0,0,0.514449994,NO
0,0,0,0,0,0,0,0,0,0,0.498552732,NO
0,0,0,0,0,0,0,0,0,0,0.489648556,NO
0,0,0,0,0,0,0,0,0,0,0.480048479,NO
0,0,0,0,0,0,0,0,0,0,0.468808091,NO
0,0,0,0,0,0,0,0,0,0,0.459130975,NO
0,0,0,0,0,0,0,0,0,0,0.445693419,NO
0,0,0,0,0,0,0,0,0,0,0.430314048,NO
0,0,0,0,0,0,0,0,0,0,0.405009164,NO
0,0,0,0,0,0,0,0,0,0,0.365169297,NO
0,0,0,0,0,0,0,0,0,0,0.302917282,NO
0,0,0,0,0,0,0,0,0,0,0.24565805,NO
0,0,0,0,0,0,0,0,0,0,0.218575605,NO
0,0,0,0,0,0,0,0,0,0,0.200995341,NO
0,0,0,0,0,0,0,0,0,0,0.189432844,NO
0,0,0,0,0,0,0,0,0,0,0.172331576,NO
0,0,0,0,0,0,0,0,0,0,0.149153812,NO
0,0,0,0,0,0,0,0,0,0,0.149499949,NO
0,0,0,0,0,0,0,0,0,0,0.16295786,NO
0,0,0,0,0,0,0,0,0,0,0.175088467,NO
0,0,0,0,0,0,0,0,0,0,0.185561503,NO
0,0,0,0,0,0,0,0,0,0,0.193620734,NO
0,0,0,0,0,0,0,0,0,0,0.191957997,NO
0,0,0,0,0,0,0,0,0,0,0.186971964,NO
0,0,0,0,0,0,0,0,0,0,0.185126287,NO
0,0,0,0,0,0,0,0,0,0,0.187966046,NO
0,0,0,0,0,0,0,0,0,0,0.199393092,NO
0,0,0,0,0,0,0,0,0,0,0.225355576,NO
0,0,0,0,0,0,0,0,0,0,0.247408227,NO
0,0,0,0,0,0,0,0,0,0,0.268886258,NO
0,0,0,0,0,0,0,0,0,0,0.297886348,NO
0,0,0,0,0,0,0,0,0,0,0.347600777,NO
0,0,0,0,0,0,0,0,0,0,0.386030018,NO
0,0,0,0,0,0,0,0,0,0,0.421322856,NO
0,0,0,0,0,0,0,0,0,0,0.458463648,NO
0,0,0,0,0,0,0,0,0,0,0.490433888,NO
0,0,0,0,0,0,0,0,0,0,0.536371265,NO
0,0,0,0,0,0,0,0,0,0,0.591584668,NO
0,0,0,0,0,0,0,0,0,0,0.676708972,NO
0,0,0,0,0,0,0,0,0,0,0.767248014,NO
0,0,0,0,0,0,0,0,0,0,0.8321751,NO
0,0,0,0,0,0,0,0,0,0,0.887672006,NO
0,0,0,0,0,0,0,0,0,0,0.930792821,NO
0,0,0,0,0,0,0,0,0,0,0.966396393,NO
0,0,0,0,0,0,0,0,0,0,0.993635361,NO
0,0,0,0,0,0,0,0,0,0,1.013244552,NO
0,0,11.32888147,289.9248748,0,0,0,0,0,0,1.02448324,NO
0.08578787,32.61523866,-1.597923238,-10.49489936,2.975110028,76.13800221,2.068361311,52.93279797,0,3.485800044,1.024656768,NO
0.109456109,45.31286312,2.04388541,-2.245124839,2.789070183,74.79804697,2.679753003,72.238123,0,4.373714608,1.014822801,NO
0.13964309,54.49495578,6.912117292,-0.529853127,3.07224126,74.51060048,3.351504201,86.1196715,0,3.297978521,0.993238345,NO
0.204830523,61.76564395,2.383786284,3.93125055,4.283304622,74.4427308,4.632724283,97.10548161,44,2.328186799,0.964496781,NO
0.261274261,67.72873361,3.153971883,-4.352165616,4.670193721,74.95193737,5.810827488,106.4390578,0,2.07045384,0.921384878,NO
0.296338032,72.7033332,2.459799482,3.003260301,5.203840552,74.39678377,7.020281445,113.9357352,0,2.166142378,0.938056221,NO
0.329252099,76.88403309,3.092372751,0.655917274,5.621988445,74.78447342,8.190279655,120.4243525,0,1.860381361,0.971442505,NO
0.357790989,80.39871154,-2.948597598,-13.84185608,6.160940264,74.86907656,9.390533115,125.90758,0,1.675821368,0.99404794,NO
0.366194179,83.315343,0.274539015,-2.055284369,5.701018294,73.15328489,10.13512149,129.7793297,635,2.351795796,1.016762218,NO
0.368455247,85.70566468,0.09148215,-14.69143375,5.74584782,72.89707327,10.76961089,132.8361134,727,2.30088307,1.038729736,NO
0.36994149,87.61386384,0.324006724,-7.525114852,5.760758561,71.14342698,11.29963252,134.6481709,1126,2.591664174,1.062660342,NO
0.369821391,89.06710323,2.707156985,-19.13976945,5.813883738,70.25603197,11.75138779,135.650219,1726,2.741067984,1.071542527,NO
0.369630282,90.09588543,0.898711866,10.32743663,6.280474149,68.13243743,12.26166367,135.5898362,2049,3.839576352,1.063814446,NO
0.368057196,90.70264478,4.20211804,-0.171591179,6.432218658,69.33943264,12.71753794,135.3825244,2209,2.707880078,1.051007303,NO
0.365576652,90.90342332,2.165999176,-3.561800763,7.184082754,69.31956466,13.30718438,134.7081537,2559,2.797204283,1.040338768,NO
0.362673142,90.7005609,0.26014717,-9.271856924,7.563836193,68.9122102,13.89351019,133.4804807,2774,2.70604545,1.016556939,NO
0.357869307,90.08960182,4.149531893,-3.932519032,7.608478278,67.88402293,14.35835209,131.5948772,3414,2.930023041,0.987432396,NO
0.352076758,89.06304282,2.725971699,-4.088894684,8.359439369,67.45110528,14.92975614,129.1850041,3518,2.843881266,0.963150815,NO
0.344653651,87.60613779,4.425353849,0.478982845,8.847044458,67.00661088,15.50735297,126.2460819,3478,2.914157698,0.928506437,NO
0.336522747,85.69788185,-2.257687099,-40.88772682,9.656143662,67.05895033,16.18657088,122.8233735,3700,2.967175152,0.89896911,NO
0.347681926,83.31227535,22.12085077,90.39980462,9.271187187,63.34990092,16.54517275,118.6576337,3063,1.238809922,0.872413432,NO
0.351477216,80.40187745,4.399266952,-1.935468703,13.82361124,75.14129814,18.28746948,115.0197254,164,2.753181024,0.864063659,NO
0.358634345,76.90629308,2.873099337,-10.06602675,14.60602811,74.9100143,19.95320178,110.5096993,175,2.467733939,0.860318709,NO
0.355106003,72.73655619,-2.214839048,-35.31074535,15.11398288,73.74284069,21.41916895,104.8875034,774,2.043833808,0.846068013,NO
0.339254498,67.76657118,4.444251701,-1.604654438,14.735438,70.10963051,22.34391514,97.90584531,3718,2.746326617,0.82787982,NO
0.320859704,61.81145742,8.322829511,-6.960519665,15.52959553,69.94130996,23.24722,89.79875243,3799,2.830755425,0.805594724,NO
0.2998575,54.54978617,3.099640122,4.996840585,17.05745291,69.23058159,24.38061132,80.26886926,3344,3.281594817,0.778059234,NO
0.275687985,45.35599391,5.26550729,-2.859586215,17.611411,69.75387925,25.33163929,68.68947997,3685,2.899138755,0.745588172,NO
0.247789878,32.63851706,4.117919828,-4.637229963,18.56605843,69.45894929,26.24482866,53.81370048,3796,3.244310097,0.705888317,NO
0.214606206,0.134870938,4.804980321,-1.17300309,19.19126038,42.00396273,27.01583692,31.38931129,4094,3.341952037,0.661465454,NO
0.212010295,0.134983852,4.343335854,-3.090543175,20.06808584,41.84532294,28.27265181,30.7734709,4521,3.260462529,0.609199174,NO
0.208148665,0.132666868,5.708988204,2.089932474,20.85654401,41.34992914,29.34156714,30.56236919,4574,3.612797063,0.544821655,NO
0.209569717,0.131480115,4.780946497,-4.200441282,21.8637244,41.70335612,30.47164182,30.14347079,4708,3.998360269,0.458656743,NO
0.212081339,0.134418543,5.537842925,0.614436442,22.73563124,40.97558703,31.80854153,29.67737404,4663,4.05263196,0.356707873,NO
0.2089297,0.136653151,6.078143281,3.767649186,23.74684544,41.10368114,33.19220504,28.69288157,4852,3.831399068,0.171773355,NO
0.209103729,0.138527096,6.232100222,-1.95925725,24.86472036,41.70920279,34.67615993,27.55798095,4869,3.941467281,0.132170825,NO
0.203495072,0.13923858,5.705085722,2.933983406,26.00926852,41.37935017,36.22637399,25.96862562,4979,3.402044765,0.120671877,NO
0.194821199,0.134938042,6.02841336,-3.929708371,27.06303934,41.89644362,37.81819852,23.83685381,4888,3.233079391,0.098563614,NO
0.195405822,0.137090081,5.667968611,-0.794576343,28.17985914,41.26248996,39.21282168,22.4884817,5041,2.924801184,0.08853217,NO
0.195778126,0.138613676,7.444690844,24.0977218,29.22909444,41.14582027,40.4915887,20.9946211,4924,2.810531627,0.086980077,NO
0.198425114,0.138181874,2.747214817,-27.54220509,30.61475957,45.43202734,41.73659546,20.0513145,2601,1.904002903,0.087349694,NO
0.198556195,0.141638076,4.381300524,-3.510976627,31.11206562,41.13950606,42.63823827,19.70528601,4831,2.75573449,0.088353167,NO
0.19857751,0.142692021,6.359306303,0.752942371,31.91925883,40.46182592,43.41733587,20.02516521,4929,2.722999883,0.087732877,NO
0.198813705,0.14730818,5.810540619,-2.705092659,33.0859334,40.58571127,44.09151719,19.95660674,4718,2.830657137,0.085663768,NO
0.199176098,0.151403787,6.752049055,1.194408119,34.15859178,40.16730356,44.78332835,19.88492559,4882,2.966324682,0.079712467,NO
0.200231628,0.154356846,4.483487705,-2.608082779,35.41391522,40.38433069,45.43258517,19.80716877,4989,3.058104016,0.070410027,NO
0.201681926,0.157333872,4.337077292,0.357623812,36.2293705,39.98259587,45.77746903,20.00980597,4875,3.362560709,0.067754298,NO
0.204952427,0.160758619,6.298031892,-5.532806981,37.02422383,40.05840631,46.01557754,20.22137496,4905,3.49095498,0.068717616,NO
0.206663872,0.162563693,5.044315703,-1.88206879,38.17976707,39.17738419,46.17554126,20.63279753,5040,3.557800107,0.068499902,NO
0.20837763,0.163701762,4.862711799,-1.494907784,39.1158203,38.36461502,46.27110975,21.05095578,5143,3.493982201,0.067645462,NO
0.187746184,0.155481766,6.272059109,5.166264231,39.76858218,33.56423574,45.86151186,20.69998959,5285,3.283034522,0.070929018,NO
0.169194595,0.137619793,6.079492762,4.441316043,40.92483434,34.54251846,46.49244507,17.87950533,5387,3.412392753,0.073712061,NO
0.12883013,0.100500597,5.90876052,-7.112632594,42.05227749,35.40258466,47.14535442,14.18965849,5530,3.366941345,0.076204981,NO
0.08999322,0.06953447,6.273579435,0.730979931,43.15896469,33.76691644,47.72225467,10.83808518,5947,2.527355282,0.07801105,NO
0.085527478,0.072411532,4.539266502,-0.64556697,44.31533961,33.91294714,47.94116396,10.61378308,5563,2.360403128,0.079183086,NO
0.082299485,0.074378259,5.395493321,0.074883319,45.11704152,33.81846455,48.0480553,10.39767609,5507,2.263670521,0.079741833,NO
0.079568992,32.31663553,4.983017909,0.046308027,46.11435949,33.78416409,48.32074447,10.43166889,5301,2.16956843,0.080075892,NO
0.076138866,44.91022754,6.343404165,-2.842925561,47.02221969,33.80896136,48.44109417,10.13585288,5373,2.145147478,0.080096574,NO
0.075874614,54.01297395,4.665850702,0.213121833,48.19378154,33.30830556,48.60580233,10.02237161,5234,2.115402982,0.077823114,NO
0.075213745,61.20576429,4.817997297,-1.676371102,49.04468254,33.35527248,48.64738403,10.03795037,5322,2.175565759,0.077487827,NO
0.07411212,67.09968482,7.369054684,-2.813676783,49.92685161,33.06311755,48.61331093,10.10508074,4781,2.462438918,0.077340739,NO
0.074216565,72.0190633,5.755357327,0.447095584,51.28359819,32.52985416,48.61920695,10.34768394,5024,2.577023607,0.076595017,NO
0.074725792,76.15048087,3.886080062,-1.942754619,52.34012133,32.63284072,48.64496605,10.41638317,5381,2.782060576,0.073976724,NO
0.075007544,79.61963961,5.529646978,-2.200729221,53.04001358,32.27116144,48.52721222,10.65450366,4860,3.118225817,0.071195223,NO
0.079086099,82.50713022,5.404861076,0.681403881,54.0458477,31.8320923,48.40900728,10.90921625,4805,3.502225256,0.072799393,NO
0.081424037,84.87383214,6.566188423,-3.128439777,55.02709039,31.97049904,48.31669233,10.88810623,4702,3.706010792,0.070784213,NO
0.086054081,86.76187871,5.456050717,0.844316223,56.23146145,31.37087166,48.32828974,11.01596386,4972,3.513101639,0.066396241,NO
0.089565586,88.2016234,5.797091791,5.172262204,57.22374612,31.54781429,48.34706341,10.84101061,5036,3.5055935,0.062417528,NO
0.092604025,89.21503644,5.899588375,1.170532026,58.28280766,32.52403117,48.41303915,10.58818963,5120,3.622351046,0.061781462,NO
0.093742933,89.8161036,5.300137406,-0.923001882,59.34895459,32.25423131,48.51104127,10.27886927,5222,3.354330599,0.057032822,NO
0.071821473,90.01003616,4.85049207,2.04341908,60.33042285,31.87850853,48.71089865,7.098642926,5264,3.058743475,0.054905423,NO
0.070511956,89.80951515,5.347592023,0.467221064,61.21862442,32.28418005,48.7161607,6.629063669,5099,2.835395418,0.055758772,NO
0.067345335,89.20677216,6.916871564,-0.503992903,62.18832665,32.36705041,48.64299144,6.316046108,5167,2.746263523,0.056999732,NO
0.066294985,88.19445588,4.826564493,0.295065902,63.45853027,32.28648008,48.69760319,5.903162064,5085,2.790306012,0.05771564,NO
0.065540838,86.75613423,5.855482533,1.629826077,64.32726631,32.3333877,48.72483538,5.606937579,5155,2.757347137,0.057834928,NO
0.068870439,84.86896363,6.597277823,0.55171044,65.40463141,32.65604529,48.84366094,5.169002258,5232,2.651083397,0.05786254,NO
0.071631265,82.50364513,6.021619337,0.113562021,66.62313922,32.75781004,48.96406343,4.867759267,4995,2.787412572,0.057673769,NO
0.071866247,79.61820442,7.043183502,-1.51482711,67.72064066,32.79903031,49.03536714,4.502826621,4937,2.997837442,0.057481799,NO
0.071385621,76.1498284,5.749535181,-3.172663879,69.01944913,32.52494496,49.22932819,4.415646367,4954,3.209656605,0.057322241,NO
0.071164514,72.01598551,5.498661675,0.012117965,70.07451082,31.94088238,49.39141819,4.410955951,4902,3.503372814,0.057338567,NO
0.071425045,67.09301517,5.832001908,0.477511887,71.07342025,31.8949785,49.49322471,4.426950226,5165,3.692581932,0.055826677,NO
0.072600873,61.19427155,5.785147549,1.006023737,72.13653818,31.94481972,49.63734343,4.241048801,5362,3.627641747,0.054670555,NO
