stdAR,stdFA,MV1,MV2,stdMV1,stdMV2,stdC1,stdC2,stdO,ER,stdHB,Results
0.075284196,53.99976056,5.119266281,1.419469571,73.19190725,32.15534295,49.8106839,3.62029794,5217,3.685971052,0.094152547,NO
0.077175569,44.89327638,4.317774236,5.892813245,74.11920688,32.41936309,49.96547438,3.501620021,5296,3.547176217,0.118499929,NO
0.07869011,32.30511568,4.267289208,4.382971081,74.90620549,33.55276186,50.08120658,3.576599565,5422,3.506302239,0.140678002,NO
0.078148523,0.034872577,6.530867943,-4.799138472,75.67855174,34.38758274,50.06139743,4.0382321,5478,3.389676836,0.140816528,NO
0.077887309,0.033077245,4.474948715,2.668186325,76.8806987,33.49532729,50.08445868,4.103368599,5259,2.948772327,0.141055681,NO
0.076821006,0.032331934,3.507705288,1.519044243,77.68605737,34.01456845,50.00643324,4.329733148,5090,2.773470346,0.146194726,NO
0.073102419,0.032281641,4.467393636,-0.201589371,78.31989023,34.30022884,49.85875282,4.717492053,5002,2.611444933,0.165303054,NO
0.078012716,0.037178201,4.524813581,2.21186777,79.13339304,34.27092954,49.60441875,5.044158492,5267,2.305145275,0.16771114,NO
0.082004784,0.039981289,3.905755014,1.145654326,79.94095741,34.70177959,49.25525867,5.490785837,5344,2.241080005,0.16765202,NO
0.084761664,0.045167391,5.296574576,0.871427133,80.64280089,34.91506297,48.93508016,5.918240865,5327,2.20922242,0.169058733,NO
0.090855036,0.049994689,7.69904701,-0.408302123,81.61816735,35.08841427,48.63259181,6.338386046,5468,2.124058284,0.167957808,NO
0.094697228,0.053701092,3.646320116,-0.558317741,83.03845024,35.02182669,48.36510273,6.609465152,4970,2.430342191,0.166637626,NO
0.093806696,0.056168637,6.467771001,0.827353308,83.69372694,34.91304888,47.99888757,6.697168927,5276,2.456552971,0.164006319,NO
0.092886213,0.058064805,5.21338862,-0.947962393,84.87382426,35.0814047,47.68681438,6.794931819,4862,2.849187364,0.163985212,NO
0.089423223,0.060677764,5.210835514,-0.142557544,85.82406617,34.89880487,47.42957777,6.600068448,4697,3.283569892,0.163764948,NO
0.085739066,0.062687799,4.511846343,-0.453295005,86.77164778,34.82949847,47.16307978,6.368786467,4768,3.545946344,0.16400467,NO
0.081623193,0.063699537,5.996036468,-3.045957534,87.58668713,34.73690512,46.87082832,6.341174809,4527,3.695460451,1.26490968,NO
0.079227018,0.063282406,4.40996432,0.848168517,88.68579611,34.17356416,46.64674506,6.239484944,4447,3.635994882,1.787988683,NO
0.078121729,0.063484097,3.003072081,5.034665579,89.48823726,34.3193523,46.36465434,6.088464808,4273,3.75337546,2.181005095,NO
0.077755058,0.064020414,4.323206866,1.68585109,90.02273961,35.27597397,45.92157032,6.17034488,4284,3.891634763,2.503658095,NO
0.077714604,0.064893671,4.385800532,1.016663914,90.79526327,35.59699021,45.42756547,6.306909976,4336,3.727803083,2.786166466,NO
0.078000085,0.066462513,3.416743413,0.658531425,91.59325805,35.7868149,44.9906663,6.419991821,4212,3.553624649,3.005688769,NO
0.078851683,0.068871112,2.975077133,1.116474765,92.20211006,35.90021102,44.43435982,6.519300031,4138,3.314196335,3.196138293,NO
0.078797532,0.070700034,4.672441979,1.862256502,92.7227459,36.10734281,43.80613962,6.685994379,4412,2.957382093,3.372218303,NO
0.07957316,0.072112038,5.620552657,2.418885061,93.56704517,36.45827771,43.25512692,6.916677933,4440,2.856464397,3.527449446,NO
0.08076828,0.073099394,3.372533936,1.327302389,94.58342831,36.92276827,42.8041157,7.226164936,4202,3.140763239,3.651274612,NO
0.084357156,0.074789593,6.890070899,-1.01100527,95.18438087,37.18541944,42.3995609,7.462296937,4646,2.781804359,3.755226995,NO
0.087535175,0.075736183,5.2822316,-1.365939811,96.45170046,36.99606744,42.16582021,7.348335114,4340,3.099630328,3.841157996,NO
0.089219699,0.075036381,5.35042362,-0.514502934,97.41242455,36.73781174,41.99663262,7.048284382,4246,3.315444914,3.908826843,NO
0.086306467,0.071876481,4.520523465,0.014627933,98.38635214,36.63532286,41.91805582,6.640171325,4161,3.307200677,3.956135688,NO
0.078941221,0.067401686,3.918271504,0.385812407,99.20785019,36.62924925,41.88164392,6.185832647,3964,3.633650351,3.971990417,NO
0.071638618,0.06264111,3.809958755,1.198310721,99.92075228,36.65214231,41.8173119,5.736413643,3844,3.924450519,3.971757591,NO
0.063461547,0.058304149,4.11807582,0.301913472,100.6135388,36.84382218,41.67499969,5.673514592,3762,3.921537347,3.952971927,NO
0.060450914,0.053730991,2.810155333,2.889386923,101.3496392,36.91763035,41.47035639,5.774969153,3678,3.876256452,3.923335065,NO
0.059857968,0.048342462,2.238649199,4.965094183,101.8527445,37.44656512,41.27185851,5.735824937,3615,3.885742956,3.879167514,NO
0.057591368,0.041387631,2.110813034,5.314574219,102.2541772,38.38189672,40.93892903,6.115744318,3713,3.74420856,3.824187464,NO
0.057286933,0.034775205,4.111481105,-2.2676897,102.6256637,39.39418662,40.4141587,6.890791398,3722,3.73023844,3.758836967,NO
0.056446353,0.031845794,3.553484808,1.377829351,103.3736724,38.95604989,39.86343175,7.287169613,3625,3.454441035,3.657391531,NO
0.055903093,0.028885019,4.156160887,1.095789173,104.0202626,39.20884971,39.26183886,7.756787368,3574,3.126481877,3.519748223,NO
0.055856945,0.027480665,3.832525005,1.060498583,104.7717189,39.41011319,38.60204758,8.229873271,3772,2.727914969,3.344261901,NO
0.053742211,0.027283399,3.109941254,1.689615422,105.4452423,39.61207781,37.95647847,8.694901382,3698,2.533260179,3.138126264,NO
0.054505867,0.028128838,3.16191068,0.394887512,106.009782,39.93367397,37.45094272,9.150938407,3675,2.444052598,2.886447121,NO
0.05912115,0.031011187,3.280279792,0.355523379,106.5655596,40.0030888,36.84317212,9.501228973,3694,2.532248231,2.583302276,NO
0.061756578,0.032598818,3.878719659,-0.511965696,107.1521663,40.07472251,36.32399138,9.802264464,3490,2.740505474,2.193024512,NO
0.064196976,0.035651761,4.281905366,-0.382828449,107.8516878,39.97944392,35.85658559,9.942027576,3562,2.876496087,1.654534383,NO
0.06520646,0.039115621,2.817760576,-0.084084506,108.6319404,39.90998729,35.46845382,9.966998205,3687,2.891996883,0.647053781,NO
0.063635715,0.042177958,4.168970569,-0.217417777,109.1259146,39.90667999,35.04118103,9.877282078,3705,3.02729163,0.608680922,NO
0.059391959,0.044376258,2.54732991,-0.682165972,109.885482,39.86099499,34.74770985,9.491500972,3716,3.113737773,0.585099434,NO
0.05406382,0.046608295,2.944835897,0.60907563,110.3478293,39.69442401,34.40896832,9.008588947,3584,3.099448172,0.565650618,NO
0.052991216,0.048657189,4.427434198,-1.376313627,110.8768776,39.79844691,33.96357266,8.76681534,3317,3.089100759,0.552367588,NO
0.050821611,0.049779791,1.62623936,-0.12211648,111.6854468,39.53426813,33.57352191,8.495325654,3252,2.793972018,0.546885965,NO
0.050297434,0.050903656,1.262277932,2.489625533,111.9717816,39.50737473,33.0934808,8.207929088,3238,2.854162508,0.52582553,NO
0.050483996,0.052605094,4.21967809,4.932738502,112.1923053,39.97145086,32.45224729,7.966535111,2971,3.087529371,0.50600105,NO
0.050739457,0.053099147,0.670302535,-1.033971955,112.9597141,40.89732656,31.77626497,7.930399827,2955,2.292636736,0.500120394,NO
0.05080752,0.054247011,1.749228087,2.730032634,113.0516388,40.68727933,30.99065436,7.856480833,3156,3.000053813,0.493016974,NO
0.051097277,0.054643445,1.058126343,0.823804022,113.3612303,41.19553103,30.2312399,7.966012473,3076,3.098608284,0.475230152,NO
0.050651035,0.055671022,1.551666273,-0.005529064,113.516633,41.35595295,29.32391551,8.101118636,2883,3.245854427,0.462122444,NO
0.050829818,0.056815179,1.76119372,-0.09912442,113.7761947,41.36175486,28.54412039,8.1084244,2898,3.299435389,0.448608404,NO
0.050456567,0.058037285,1.451357204,-0.089859299,114.0746208,41.34587487,27.81377684,7.94690061,2889,3.470850634,0.432753485,NO
0.051638974,0.058458468,2.534369142,0.003012612,114.320253,41.3289083,27.1368737,7.646388137,2805,3.601348838,0.417110444,NO
0.053051586,0.058178129,1.097447401,0.01241038,114.7740908,41.32726945,26.52512785,7.230150624,2844,3.284652331,0.402441035,NO
0.054096163,0.057771924,1.139133793,1.551425617,114.9576718,41.32232033,25.8800726,6.710474671,2852,3.626115875,0.394012971,NO
0.053664991,0.055975198,1.159515003,1.830470507,115.146971,41.61322898,25.2070964,6.213966112,2813,3.60312544,0.385666505,NO
0.051591,0.052899403,1.085739309,0.25822365,115.3485927,41.9391383,24.53724976,5.670923655,2805,3.667821172,0.370535755,NO
0.0492971,0.049977313,0.99551725,0.231772876,115.5398741,41.94946672,23.79180216,5.247170173,2778,3.730070882,0.35420322,NO
0.048212432,0.04772741,0.998538866,2.271756845,115.7149327,41.95065563,22.92933899,5.132461841,2787,3.739959085,0.345380032,NO
0.043027959,0.044629979,3.4898938,3.262120875,115.8775682,42.39162929,21.93519744,5.387871671,2778,3.646614676,0.334927607,NO
0.036781817,0.040812471,-1.277207273,-3.557274732,116.5142755,43.00125162,21.06364131,5.688301365,2764,2.945807875,0.323518024,NO
0.031823556,0.035250903,2.373537231,3.152698173,116.2483437,42.32995015,20.06715959,5.730760441,2715,3.620862966,0.314490325,NO
0.029089553,0.028547616,0.936269731,2.874542583,116.6720938,42.92085192,19.16652723,5.950812754,2650,3.1215991,0.308037414,NO
0.029383682,0.024017465,0.208685055,0.636569905,116.8294217,43.4542708,18.28569804,6.333562032,2616,2.922449905,0.308418534,NO
0.033019213,0.022592558,-0.033108499,0.836208162,116.8492602,43.57189352,17.34883638,6.7261084,2690,3.033114299,0.314559807,NO
0.034167206,0.022658957,0.241514603,0.613437676,116.8226844,43.7274367,16.35769053,7.098097527,2673,3.118219289,0.310490444,NO
0.035730079,0.022301448,-0.018365669,-1.315634422,116.8436404,43.84583839,15.34234202,7.435475273,2682,3.184732034,0.309744379,NO
0.035513811,0.0221728,-0.438355285,0.462715934,116.8126699,43.60110511,14.3526056,7.601258745,2661,3.347670597,0.310165144,NO
0.035157691,0.022219359,-0.307163113,-0.010931785,116.7125115,43.6887329,13.42462854,7.70980601,2544,3.417565524,0.32093652,NO
0.035511588,0.022443766,0.069898662,0.945745621,116.6276043,43.68789986,12.4664374,7.747310279,2503,3.617774752,0.323201357,NO
0.035313086,0.022626151,0.811322851,-0.136237576,116.6247759,43.86987439,11.61612081,7.751393521,2461,3.634942506,0.328545065,NO
0.035913634,0.023001647,1.566279821,3.721014068,116.759059,43.84064724,10.7876881,7.637227331,2449,3.64578533,0.327896967,NO
0.035929499,0.022985989,-2.177451847,0.296905589,117.0254375,44.55284897,10.05235061,7.664720304,2354,3.040199717,0.331171268,NO
0.035944236,0.023381847,0.334888785,0.085285233,116.6054403,44.60937382,9.410050863,7.515041681,2329,3.494027755,0.331861527,NO
0.03594051,0.024098979,0.46658319,0.543468409,116.6607837,44.60911214,8.752529364,7.237727684,2299,3.472961599,0.332861918,NO
0.035872533,0.025211174,-2.016305139,2.471155214,116.7207101,44.67407246,8.0534814,7.049131719,2278,3.390423142,0.335458879,NO
0.036090851,0.025447485,0.062555038,0.493394188,116.3368326,45.14687761,7.494708474,7.203952131,2217,3.952873312,0.337468491,NO
0.036203504,0.025967796,0.20043154,-0.557780282,116.3375261,45.22145636,6.873113711,7.238986994,2201,3.915607691,0.333732087,NO
0.036477503,0.02704574,3.658218022,5.928994291,116.3687222,45.11162079,6.275157201,7.301076573,2211,4.025380419,0.325653521,NO
0.036848381,0.027070731,0.957963758,2.239992494,117.0510469,46.24036539,5.743174594,7.691435124,2148,2.790848769,0.323647931,NO
0.036448943,0.027187408,-0.038524652,0.537440106,117.2207202,46.66394547,5.248714799,8.116707702,2191,2.605255801,0.318014238,NO
0.036193984,0.027214202,-3.744352488,6.451931193,117.2042827,46.76558084,4.776533733,8.438437129,2215,2.541963479,0.306898763,NO
0.040305691,0.027019296,1.175061288,-0.832227663,116.4832593,47.99301204,4.201054283,9.10539842,2046,2.764728562,0.300645738,NO
0.042183747,0.026648345,-7.56858515,33.26601474,116.6982832,47.83688618,3.771582366,9.509528577,2224,2.598437266,0.294605924,NO
0.041338898,0.064230951,9.180371871,-24.63240827,115.2708017,54.42045906,3.469761885,13.24856696,0,1.794123735,0.287681007,NO
0.044732022,0.064249978,-3.124085623,24.77071927,117.0087587,50.03201567,3.152338267,13.7474722,1782,2.252040704,0.273006124,NO
0.044611464,0.10482835,5.27920134,-22.74033911,116.4136929,54.82023914,2.7978557,16.17336733,0,1.762677759,0.260396703,NO
0.046685504,0.104818307,-1.198620509,-6.560696574,117.4077908,50.79141239,2.650966376,16.44891256,1674,2.074667888,0.244544831,NO
0.047406285,0.105122633,-0.372319535,1.608924128,117.1754821,49.58462431,2.457939296,16.34575142,2190,1.938724994,0.229143871,NO
0.047957795,0.105206309,1.044495994,-1.657697959,117.0817258,49.86046989,2.278104815,16.30056392,2181,1.872888952,0.207700942,NO
0.048171887,0.104276881,-0.726272722,0.688064377,117.2867517,49.57098375,2.334037241,16.24401981,2240,1.845479012,0.189563205,NO
0.048313245,0.104242494,-0.361754146,0.254652919,117.134118,49.67738615,2.270743839,15.99581457,2244,1.763531015,0.170068896,NO
0.048386878,0.10388054,-1.677523026,-1.906491689,117.0598601,49.70577416,2.283285201,15.80709037,2301,1.748495258,0.153136187,NO
0.048363276,0.103181362,2.08675939,0.11075342,116.7422541,49.35216871,2.277585327,15.61742007,2360,1.797933785,0.13698143,NO
0.047985885,0.102836894,-0.118405246,-0.849590505,117.1370665,49.36769411,2.318036884,15.40013878,2375,1.728844649,0.126668802,NO
0.047785026,0.102799495,-0.710591897,-0.362558683,117.1131949,49.20786926,2.347958355,15.14752274,2462,1.716499078,0.112550137,NO
0.047607432,0.10329422,-0.790429591,-0.381173801,116.9792333,49.14785227,2.357930861,14.86494644,2372,1.673288559,0.100415859,NO
0.047745009,0.104258661,0.808057525,-2.559622284,116.8328192,49.07503153,2.354105424,14.47070708,2282,1.646304277,0.08163833,NO
0.048001736,0.107422626,-0.634302575,-1.052085125,116.9873791,48.60592935,2.351739712,14.02259529,2345,1.620877255,0.073251176,NO
0.048405958,0.110906708,-0.944149693,-0.313379539,116.8672519,48.40687647,2.329577641,13.52000405,2419,1.629499488,0.063111448,NO
0.048882249,0.11404371,-0.831683054,-0.844298495,116.6839381,48.34996008,2.305826269,13.01434421,2462,1.646534507,0.05595175,NO
0.049613873,0.11684588,-3.274030227,1.826012568,116.5167721,48.16836455,2.309505485,12.45246696,2529,1.671255515,0.043793826,NO
0.04981202,0.117678214,-0.842267781,-1.037348231,115.9131573,48.50430523,2.449703676,12.02985001,2637,1.785690917,0.039372353,NO
0.050648675,0.118197346,-1.007217256,-0.478319893,115.7520664,48.31302433,2.61569099,11.5885368,2703,1.833246016,0.038569346,NO
0.051183319,0.118387325,-0.675281448,-1.484956763,115.5590015,48.22170155,2.837650939,11.11664365,2837,1.901429354,0.037743787,NO
0.051184966,0.118201807,-0.899383643,-0.756315684,115.4437186,47.93213096,3.082216692,10.65773249,2901,1.948978635,0.037565488,NO
0.049849609,0.118105836,-2.67767802,0.291453906,115.2735844,47.789913,3.336554495,10.32042307,2951,2.012832007,0.037385067,NO
0.049043211,0.117959233,-0.719693042,0.128104925,114.7676205,47.84686063,3.77282676,9.982313592,2681,2.102540073,0.037660327,NO
0.046589357,0.117617554,-5.915714585,5.189953146,114.6063123,47.82231757,4.206002616,9.586832357,2887,2.200859885,0.037600169,NO
0.043068365,0.117619011,0.241294376,-0.108486211,113.487354,48.7744314,5.077976621,9.380206954,2481,2.587134182,0.036602831,NO
0.039658992,0.11778508,-0.594530455,-0.072175424,113.533219,48.751082,5.709039925,9.244860149,2414,2.639270599,0.035515689,NO
0.035533196,0.117916687,3.106040267,-5.672910385,113.4430315,48.6837212,6.257549583,9.120880923,2426,2.710534005,0.036828257,NO
0.034686349,0.117938649,-1.312973966,0.744127691,114.0236332,47.65213426,6.575157729,9.240199275,2946,2.516650103,0.035511884,NO
0.03411915,0.117984044,-13.12659674,34.15427068,113.8156576,47.16465121,6.905571542,9.32573767,2879,2.588102479,0.034015644,NO
0.033330012,0.107121929,13.76757157,-33.77515161,111.2884952,53.8786251,8.230526918,8.922118686,0,1.573393592,0.03377374,NO
0.031514461,0.107147038,-13.48801238,33.79785233,113.9385149,47.62970606,8.358312472,8.92679165,2781,2.511848876,0.033519285,NO
0.030940155,0.073482094,11.14765164,-27.77573105,111.3787849,54.23868773,9.340720387,8.480890391,0,1.581547003,0.033251989,NO
0.030055494,0.073559265,0.428135463,-1.484100369,113.512061,49.41455292,9.378026003,8.320194063,2406,2.600526146,0.032971541,NO
0.029990015,0.073785917,-0.682560079,0.031095986,113.5953518,49.13272225,9.392855884,8.310648286,2522,2.605185321,0.032677602,NO
0.030493829,0.073852338,1.957119869,-6.958845429,113.4595455,49.14774423,9.399842253,8.275426956,2560,2.587505644,0.034892943,NO
0.030536184,0.073896678,-0.554458842,0.615512715,113.8344271,47.88720041,9.261053836,8.383951692,3091,2.482579918,0.033431268,NO
0.03052094,0.074088766,0.401486975,-2.401309919,113.732076,47.99825959,9.123384359,8.447770723,3052,2.506381974,0.033578417,NO
0.030399539,0.074196572,-1.660664899,1.385953233,113.8183457,47.57210387,8.947884171,8.56298537,3599,2.492258991,0.031837088,NO
0.03021253,0.07418863,2.55312827,-4.217610748,113.4909432,47.82545028,8.843460986,8.643570931,3288,2.346978238,0.029939007,NO
0.030017209,0.074212323,-2.741785335,0.910820663,113.9749176,47.06629855,8.543596928,8.85033901,3872,2.232488974,0.027852146,NO
0.029967101,0.074161761,0.694109602,-1.162618095,113.462744,47.23526999,8.251484535,9.00462491,3950,2.255324796,0.027984198,NO
0.029794727,0.073915058,-5.083535138,4.106960135,113.5989417,47.02577221,7.921166981,9.182368173,4077,2.217144475,0.028190076,NO
0.029895862,0.074245062,0.287202013,-1.482355981,112.6372901,47.79590268,7.723888566,9.22423417,3416,2.171944326,0.028961545,NO
0.034308296,0.071737826,5.358328991,-5.530739999,112.6956403,47.53212993,7.376852185,9.311928339,3615,2.112301093,0.029602785,NO
0.040572467,0.06786498,-5.485966938,5.064319114,113.7180477,46.53582746,6.853091445,9.580196419,4633,1.967290769,0.02942999,NO
0.046671486,0.064312259,4.303322693,-7.582195518,112.6918584,47.47432676,6.431538482,9.661457377,3886,1.934121154,0.029402892,NO
0.052968742,0.059564365,-1.858313128,-0.969651457,113.5268423,46.09984535,5.864810619,10.00383314,5334,1.817398379,0.028196572,NO
0.05865685,0.058049939,-1.933661693,-0.416789138,113.1818292,45.92979109,5.490627306,10.34972816,5731,1.688536042,0.026823321,NO
0.063778511,0.05742701,-3.542156008,0.691907732,112.8236432,45.85692195,5.153403552,10.68163366,5993,1.607171903,0.025292904,NO
0.07070025,0.058183299,-4.399366193,0.538905478,112.1610112,45.99187585,4.95885627,10.95155067,6334,1.572131965,0.023574734,NO
0.079125317,0.06439915,-3.829646116,-2.181989363,111.3388757,46.09477329,5.009577527,11.17977643,6283,1.537135153,0.023433368,NO
0.088923439,0.075088356,-0.904691669,-0.669751554,110.6341851,45.69724267,5.3301064,11.47174424,6723,1.524618922,0.023484544,NO
0.096028668,0.088013952,-3.515113538,-0.419977119,110.4680545,45.5746202,5.751453536,11.76236838,6641,1.427834381,0.023474332,NO
0.102811171,0.098922817,-4.24654033,2.903127949,109.8391896,45.4540964,6.374875929,12.03972747,6531,1.328693088,0.023619668,NO
0.108922869,32.35999107,-5.008893421,-1.362584149,109.0383507,45.98718143,7.411458318,12.11705444,6306,1.269064677,0.023761277,NO
0.115718585,44.98765649,-6.163827869,1.033846532,108.0998892,45.73995449,8.677503408,12.20557488,6532,1.173703504,0.023792069,NO
0.124470097,54.15215572,-22.37585233,-0.644660833,106.9188027,45.95336617,10.24988528,12.23234919,6378,1.158781154,0.019855061,NO
0.126606792,61.34337666,-7.859457886,0.288493489,102.7785987,45.83108956,13.78170614,12.34827373,4884,1.302422879,0.02003932,NO
0.127762097,67.24932083,-10.12090872,5.436607197,101.3646141,45.20674186,17.18433115,12.43120802,5236,1.263381691,0.020228264,NO
0.129555327,72.18423172,-13.21478968,2.131309837,99.33651823,46.0268833,20.92671542,10.02986279,4021,1.243715904,0.020397145,YES
0.128804334,76.3414264,-11.82410332,7.705909446,96.92898717,45.76685167,24.93985682,9.953326833,4262,1.229950465,0.020763974,YES
